TOPIC,SUBTOPIC,SUBTOPIC_ID,TAXONOMY,TAXONOMY_ID,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,NESTING_LABEL,NESTING_LABEL_ID,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Region,14,14,West,47,47,,,"Percent of population, crude",1,2019,,4.4,,3.8,5,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Region,14,14,West,47,47,,,"Percent of population, crude",1,2020,,3.9,,3.4,4.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Region,14,14,West,47,47,,,"Percent of population, crude",1,2021,,4,,3.5,4.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Region,14,14,West,47,47,,,"Percent of population, crude",1,2022,,5.2,,4.5,6,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Region,14,14,West,47,47,,,"Percent of population, crude",1,2023,,4.8,,4.2,5.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Region,14,14,West,47,47,,,"Percent of population, crude",1,2024,,4.3,,3.7,4.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Little to no social vulnerability,48,48,,,"Percent of population, crude",1,2019,,4,,3.4,4.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Little to no social vulnerability,48,48,,,"Percent of population, crude",1,2020,,3.8,,3.2,4.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Little to no social vulnerability,48,48,,,"Percent of population, crude",1,2021,,3.9,,3.3,4.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Little to no social vulnerability,48,48,,,"Percent of population, crude",1,2022,,4.6,,3.8,5.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Little to no social vulnerability,48,48,,,"Percent of population, crude",1,2023,,3.9,,3.3,4.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Little to no social vulnerability,48,48,,,"Percent of population, crude",1,2024,,4,,3.3,4.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Low social vulnerability,49,49,,,"Percent of population, crude",1,2019,,4.6,,4.1,5.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Low social vulnerability,49,49,,,"Percent of population, crude",1,2020,,4.7,,4.1,5.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Low social vulnerability,49,49,,,"Percent of population, crude",1,2021,,4.4,,3.9,5,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Low social vulnerability,49,49,,,"Percent of population, crude",1,2022,,4.9,,4.2,5.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Low social vulnerability,49,49,,,"Percent of population, crude",1,2023,,4.7,,4,5.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Low social vulnerability,49,49,,,"Percent of population, crude",1,2024,,4.4,,3.8,5,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Medium social vulnerability,50,50,,,"Percent of population, crude",1,2019,,4.8,,4.3,5.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Medium social vulnerability,50,50,,,"Percent of population, crude",1,2020,,4.5,,3.9,5.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Medium social vulnerability,50,50,,,"Percent of population, crude",1,2021,,4.9,,4.3,5.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Medium social vulnerability,50,50,,,"Percent of population, crude",1,2022,,5.4,,4.8,6,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Medium social vulnerability,50,50,,,"Percent of population, crude",1,2023,,5,,4.5,5.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,Medium social vulnerability,50,50,,,"Percent of population, crude",1,2024,,4.5,,4,5,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,High social vulnerability,51,51,,,"Percent of population, crude",1,2019,,5.1,,4.5,5.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,High social vulnerability,51,51,,,"Percent of population, crude",1,2020,,4.6,,3.9,5.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,High social vulnerability,51,51,,,"Percent of population, crude",1,2021,,4.3,,3.7,5,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,High social vulnerability,51,51,,,"Percent of population, crude",1,2022,,5.4,,4.8,6,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,High social vulnerability,51,51,,,"Percent of population, crude",1,2023,,5.4,,4.9,6,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Social vulnerability,15,15,High social vulnerability,51,51,,,"Percent of population, crude",1,2024,,5.5,,5,6.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA15,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large central metro,52,52,,,"Percent of population, crude",1,2019,,4.4,,4,5,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large central metro,52,52,,,"Percent of population, crude",1,2020,,4,,3.5,4.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large central metro,52,52,,,"Percent of population, crude",1,2021,,3.9,,3.5,4.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large central metro,52,52,,,"Percent of population, crude",1,2022,,4.6,,4,5.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large central metro,52,52,,,"Percent of population, crude",1,2023,,4.3,,3.8,4.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large central metro,52,52,,,"Percent of population, crude",1,2024,,4.5,,4,5,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large fringe metro,53,53,,,"Percent of population, crude",1,2019,,3.9,,3.3,4.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large fringe metro,53,53,,,"Percent of population, crude",1,2020,,3.4,,2.8,4,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large fringe metro,53,53,,,"Percent of population, crude",1,2021,,3.5,,3,4.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large fringe metro,53,53,,,"Percent of population, crude",1,2022,,4.3,,3.7,5,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large fringe metro,53,53,,,"Percent of population, crude",1,2023,,4.4,,3.8,5,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Large fringe metro,53,53,,,"Percent of population, crude",1,2024,,3.7,,3.1,4.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Medium and small metro,54,54,,,"Percent of population, crude",1,2019,,5,,4.4,5.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Medium and small metro,54,54,,,"Percent of population, crude",1,2020,,5.5,,4.9,6,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Medium and small metro,54,54,,,"Percent of population, crude",1,2021,,5.1,,4.5,5.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Medium and small metro,54,54,,,"Percent of population, crude",1,2022,,5.6,,5,6.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Medium and small metro,54,54,,,"Percent of population, crude",1,2023,,5.6,,5,6.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Medium and small metro,54,54,,,"Percent of population, crude",1,2024,,5.4,,4.8,6,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Nonmetropolitan,55,55,,,"Percent of population, crude",1,2019,,5.9,,5.1,6.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Nonmetropolitan,55,55,,,"Percent of population, crude",1,2020,,5.1,,4.2,6.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Nonmetropolitan,55,55,,,"Percent of population, crude",1,2021,,6,,5.2,6.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Nonmetropolitan,55,55,,,"Percent of population, crude",1,2022,,6.8,,5.9,7.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Nonmetropolitan,55,55,,,"Percent of population, crude",1,2023,,5.6,,4.8,6.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Geographic Characteristic,2,Urbanicity,16,16,Nonmetropolitan,55,55,,,"Percent of population, crude",1,2024,,5.9,,5.1,6.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA05,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,No high school diploma or GED,56,56,,,"Percent of population, crude",1,2019,,7.7,,6.6,8.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,No high school diploma or GED,56,56,,,"Percent of population, crude",1,2020,,6.9,,5.6,8.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,No high school diploma or GED,56,56,,,"Percent of population, crude",1,2021,,6.8,,5.6,8.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,No high school diploma or GED,56,56,,,"Percent of population, crude",1,2022,,7.3,,6.1,8.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,No high school diploma or GED,56,56,,,"Percent of population, crude",1,2023,,6.5,,5.4,7.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,No high school diploma or GED,56,56,,,"Percent of population, crude",1,2024,,6,,4.9,7.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,High school diploma or GED,57,57,,,"Percent of population, crude",1,2019,,5.5,,4.8,6.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,High school diploma or GED,57,57,,,"Percent of population, crude",1,2020,,5,,4.3,5.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,High school diploma or GED,57,57,,,"Percent of population, crude",1,2021,,5.3,,4.7,5.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,High school diploma or GED,57,57,,,"Percent of population, crude",1,2022,,5.2,,4.6,5.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,High school diploma or GED,57,57,,,"Percent of population, crude",1,2023,,5.6,,5,6.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,High school diploma or GED,57,57,,,"Percent of population, crude",1,2024,,5.4,,4.8,6,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,Some college,58,58,,,"Percent of population, crude",1,2019,,5,,4.4,5.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,Some college,58,58,,,"Percent of population, crude",1,2020,,4.7,,4.2,5.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,Some college,58,58,,,"Percent of population, crude",1,2021,,5.3,,4.7,5.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,Some college,58,58,,,"Percent of population, crude",1,2022,,6.1,,5.4,6.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,Some college,58,58,,,"Percent of population, crude",1,2023,,5.7,,5.1,6.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,Some college,58,58,,,"Percent of population, crude",1,2024,,4.9,,4.3,5.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,College degree or higher,59,59,,,"Percent of population, crude",1,2019,,2.3,,2,2.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,College degree or higher,59,59,,,"Percent of population, crude",1,2020,,2.5,,2.2,2.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,College degree or higher,59,59,,,"Percent of population, crude",1,2021,,2.6,,2.2,2.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,College degree or higher,59,59,,,"Percent of population, crude",1,2022,,2.7,,2.3,3.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,College degree or higher,59,59,,,"Percent of population, crude",1,2023,,2.8,,2.5,3.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Education,17,17,College degree or higher,59,59,,,"Percent of population, crude",1,2024,,3,,2.7,3.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA03,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed,60,60,Employed,10,"Percent of population, crude",1,2019,,3,,2.7,3.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed,60,60,Employed,10,"Percent of population, crude",1,2020,,3,,2.7,3.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed,60,60,Employed,10,"Percent of population, crude",1,2021,,3,,2.7,3.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed,60,60,Employed,10,"Percent of population, crude",1,2022,,3.6,,3.2,4,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed,60,60,Employed,10,"Percent of population, crude",1,2023,,3.7,,3.4,4.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed,60,60,Employed,10,"Percent of population, crude",1,2024,,3.6,,3.2,3.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Full-time,61,61,Employed,10,"Percent of population, crude",1,2019,,2.7,,2.4,3.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Full-time,61,61,Employed,10,"Percent of population, crude",1,2020,,2.6,,2.3,3,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Full-time,61,61,Employed,10,"Percent of population, crude",1,2021,,2.8,,2.5,3.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Full-time,61,61,Employed,10,"Percent of population, crude",1,2022,,3.1,,2.7,3.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Full-time,61,61,Employed,10,"Percent of population, crude",1,2023,,3.4,,3,3.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Full-time,61,61,Employed,10,"Percent of population, crude",1,2024,,3,,2.7,3.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Part-time,62,62,Employed,10,"Percent of population, crude",1,2019,,4.2,,3.4,5.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Part-time,62,62,Employed,10,"Percent of population, crude",1,2020,,5.2,,4.1,6.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Part-time,62,62,Employed,10,"Percent of population, crude",1,2021,,3.6,,2.9,4.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Part-time,62,62,Employed,10,"Percent of population, crude",1,2022,,5.8,,4.8,7,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Part-time,62,62,Employed,10,"Percent of population, crude",1,2023,,5,,4.1,6,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Employed - Part-time,62,62,Employed,10,"Percent of population, crude",1,2024,,5.6,,4.7,6.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Not employed,63,63,Not employed,20,"Percent of population, crude",1,2019,,7.7,,7.1,8.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Not employed,63,63,Not employed,20,"Percent of population, crude",1,2020,,6.8,,6.2,7.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Not employed,63,63,Not employed,20,"Percent of population, crude",1,2021,,6.9,,6.4,7.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
Regularly had feelings of depression,,,Mental wellness,200,Socioeconomic Characteristic,3,Employment status,18,18,Not employed,63,63,Not employed,20,"Percent of population, crude",1,2022,,7.7,,7.1,8.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA10,FN_NHISA41,SC_NHISA00"
